sni_id,gender,year,forv_to
jordbruksforetag_serv,1,2006,229
jordbruksforetag_serv,1,2007,957
jordbruksforetag_serv,1,2008,279
jordbruksforetag_serv,1,2009,313
jordbruksforetag_serv,1,2010,368
jordbruksforetag_serv,1,2011,418
jordbruksforetag_serv,1,2012,434
jordbruksforetag_serv,1,2013,453
jordbruksforetag_serv,1,2014,462
jordbruksforetag_serv,1,2015,497
jordbruksforetag_serv,1,2016,548
jordbruksforetag_serv,1,2017,570
jordbruksforetag_serv,1,2018,581
jordbruksforetag_serv,1,2019,567
jordbruksforetag_serv,1,2020,597
jordbruksforetag_serv,1,2021,644
jordbruksforetag_serv,1,2022,
jordbruksforetag_serv,1,2023,
juridisk_ek,1,2000,
juridisk_ek,1,2001,
juridisk_ek,1,2002,
juridisk_ek,1,2003,132
juridisk_ek,1,2004,135
juridisk_ek,1,2005,123
juridisk_ek,1,2006,119
juridisk_ek,1,2007,131
juridisk_ek,1,2008,138
juridisk_ek,1,2009,126
juridisk_ek,1,2010,143
juridisk_ek,1,2011,138
juridisk_ek,1,2012,150
juridisk_ek,1,2013,141
juridisk_ek,1,2014,149
juridisk_ek,1,2015,163
juridisk_ek,1,2016,197
juridisk_ek,1,2017,204
juridisk_ek,1,2018,162
juridisk_ek,1,2019,172
juridisk_ek,1,2020,154
juridisk_ek,1,2021,155
juridisk_ek,1,2022,
juridisk_ek,1,2023,
kultur_noje,1,2000,
kultur_noje,1,2001,
kultur_noje,1,2002,
kultur_noje,1,2003,100
kultur_noje,1,2004,96
kultur_noje,1,2005,106
kultur_noje,1,2006,121
kultur_noje,1,2007,147
kultur_noje,1,2008,176
kultur_noje,1,2009,181
kultur_noje,1,2010,179
kultur_noje,1,2011,161
kultur_noje,1,2012,156
kultur_noje,1,2013,208
kultur_noje,1,2014,175
kultur_noje,1,2015,174
kultur_noje,1,2016,204
kultur_noje,1,2017,222
kultur_noje,1,2018,206
kultur_noje,1,2019,194
kultur_noje,1,2020,179
kultur_noje,1,2021,230
kultur_noje,1,2022,
kultur_noje,1,2023,
landtransportforetag_rort,1,2000,
landtransportforetag_rort,1,2001,
landtransportforetag_rort,1,2002,
landtransportforetag_rort,1,2003,123
landtransportforetag_rort,1,2004,137
landtransportforetag_rort,1,2005,135
landtransportforetag_rort,1,2006,182
landtransportforetag_rort,1,2007,193
landtransportforetag_rort,1,2008,185
landtransportforetag_rort,1,2009,169
landtransportforetag_rort,1,2010,185
landtransportforetag_rort,1,2011,202
landtransportforetag_rort,1,2012,178
landtransportforetag_rort,1,2013,163
landtransportforetag_rort,1,2014,109
landtransportforetag_rort,1,2015,113
landtransportforetag_rort,1,2016,130
landtransportforetag_rort,1,2017,135
landtransportforetag_rort,1,2018,127
landtransportforetag_rort,1,2019,118
landtransportforetag_rort,1,2020,103
landtransportforetag_rort,1,2021,119
landtransportforetag_rort,1,2022,
landtransportforetag_rort,1,2023,
livsmedel_dryck_tob,1,2000,
livsmedel_dryck_tob,1,2001,
livsmedel_dryck_tob,1,2002,
livsmedel_dryck_tob,1,2003,27
livsmedel_dryck_tob,1,2004,28
livsmedel_dryck_tob,1,2005,35
livsmedel_dryck_tob,1,2006,36
livsmedel_dryck_tob,1,2007,40
livsmedel_dryck_tob,1,2008,47
livsmedel_dryck_tob,1,2009,55
livsmedel_dryck_tob,1,2010,45
livsmedel_dryck_tob,1,2011,58
livsmedel_dryck_tob,1,2012,63
livsmedel_dryck_tob,1,2013,57
livsmedel_dryck_tob,1,2014,51
livsmedel_dryck_tob,1,2015,66
livsmedel_dryck_tob,1,2016,61
livsmedel_dryck_tob,1,2017,45
livsmedel_dryck_tob,1,2018,47
livsmedel_dryck_tob,1,2019,59
livsmedel_dryck_tob,1,2020,59
livsmedel_dryck_tob,1,2021,52
livsmedel_dryck_tob,1,2022,
livsmedel_dryck_tob,1,2023,
magasinering,1,2000,
magasinering,1,2001,
magasinering,1,2002,
magasinering,1,2003,17
magasinering,1,2004,18
magasinering,1,2005,19
magasinering,1,2006,19
magasinering,1,2007,18
magasinering,1,2008,14
magasinering,1,2009,8
magasinering,1,2010,10
magasinering,1,2011,13
magasinering,1,2012,12
magasinering,1,2013,12
magasinering,1,2014,14
magasinering,1,2015,21
magasinering,1,2016,22
magasinering,1,2017,17
magasinering,1,2018,15
magasinering,1,2019,23
magasinering,1,2020,24
magasinering,1,2021,23
magasinering,1,2022,
magasinering,1,2023,
massa_papp,1,2000,
massa_papp,1,2001,
massa_papp,1,2002,
massa_papp,1,2003,162
massa_papp,1,2004,156
massa_papp,1,2005,158
massa_papp,1,2006,156
massa_papp,1,2007,158
massa_papp,1,2008,155
massa_papp,1,2009,83
massa_papp,1,2010,76
massa_papp,1,2011,74
massa_papp,1,2012,81
massa_papp,1,2013,73
massa_papp,1,2014,63
massa_papp,1,2015,64
massa_papp,1,2016,66
massa_papp,1,2017,59
massa_papp,1,2018,62
massa_papp,1,2019,60
massa_papp,1,2020,54
massa_papp,1,2021,48
massa_papp,1,2022,
massa_papp,1,2023,
offentlig_sekt,1,2000,
offentlig_sekt,1,2001,
offentlig_sekt,1,2002,
offentlig_sekt,1,2003,3366
offentlig_sekt,1,2004,3369
offentlig_sekt,1,2005,3409
offentlig_sekt,1,2006,3680
offentlig_sekt,1,2007,3744
offentlig_sekt,1,2008,3555
offentlig_sekt,1,2009,3187
offentlig_sekt,1,2010,3460
offentlig_sekt,1,2011,3850
offentlig_sekt,1,2012,3766
offentlig_sekt,1,2013,3740
offentlig_sekt,1,2014,3785
offentlig_sekt,1,2015,4025
offentlig_sekt,1,2016,4269
offentlig_sekt,1,2017,4405
offentlig_sekt,1,2018,4701
offentlig_sekt,1,2019,4806
offentlig_sekt,1,2020,4894
offentlig_sekt,1,2021,4952
offentlig_sekt,1,2022,
offentlig_sekt,1,2023,
parti_prov,1,2000,
parti_prov,1,2001,
parti_prov,1,2002,
parti_prov,1,2003,344
parti_prov,1,2004,381
parti_prov,1,2005,354
parti_prov,1,2006,403
parti_prov,1,2007,468
parti_prov,1,2008,478
parti_prov,1,2009,464
parti_prov,1,2010,404
parti_prov,1,2011,395
parti_prov,1,2012,429
parti_prov,1,2013,420
parti_prov,1,2014,394
parti_prov,1,2015,402
parti_prov,1,2016,417
parti_prov,1,2017,433
parti_prov,1,2018,411
parti_prov,1,2019,443
parti_prov,1,2020,464
parti_prov,1,2021,513
parti_prov,1,2022,
parti_prov,1,2023,
rederier,1,2000,
rederier,1,2001,
rederier,1,2002,
rederier,1,2003,1
rederier,1,2004,0
rederier,1,2005,0
rederier,1,2006,0
rederier,1,2007,0
rederier,1,2008,
rederier,1,2009,
rederier,1,2010,
rederier,1,2011,
rederier,1,2012,
rederier,1,2013,
rederier,1,2014,0
rederier,1,2015,0
rederier,1,2016,0
rederier,1,2017,0
rederier,1,2018,0
