sni_id,lan,year,ant_ans_kon
tillverkning,6,2020,114
tillverkning,6,2021,16
tillverkning,6,2022,13
tillverkning,6,2023,280
bygg,6,2009,75
bygg,6,2010,73
bygg,6,2011,32
bygg,6,2012,90
bygg,6,2013,94
bygg,6,2014,62
bygg,6,2015,16
bygg,6,2016,10
bygg,6,2017,4
bygg,6,2018,17
bygg,6,2019,17
bygg,6,2020,42
bygg,6,2021,87
bygg,6,2022,30
bygg,6,2023,46
handel_med,6,2009,21
handel_med,6,2010,6
handel_med,6,2011,NA
handel_med,6,2012,NA
handel_med,6,2013,NA
handel_med,6,2014,5
handel_med,6,2015,6
handel_med,6,2016,1
handel_med,6,2017,NA
handel_med,6,2018,4
handel_med,6,2019,3
handel_med,6,2020,20
handel_med,6,2021,2
handel_med,6,2022,2
handel_med,6,2023,3
parti_prov,6,2009,41
parti_prov,6,2010,21
parti_prov,6,2011,32
parti_prov,6,2012,17
parti_prov,6,2013,6
parti_prov,6,2014,50
parti_prov,6,2015,14
parti_prov,6,2016,14
parti_prov,6,2017,4
parti_prov,6,2018,32
parti_prov,6,2019,1
parti_prov,6,2020,13
parti_prov,6,2021,4
parti_prov,6,2022,41
parti_prov,6,2023,4
detaljhandel_ut_mot,6,2009,61
detaljhandel_ut_mot,6,2010,21
detaljhandel_ut_mot,6,2011,14
detaljhandel_ut_mot,6,2012,69
detaljhandel_ut_mot,6,2013,38
detaljhandel_ut_mot,6,2014,16
detaljhandel_ut_mot,6,2015,34
detaljhandel_ut_mot,6,2016,40
detaljhandel_ut_mot,6,2017,28
detaljhandel_ut_mot,6,2018,21
detaljhandel_ut_mot,6,2019,52
detaljhandel_ut_mot,6,2020,41
detaljhandel_ut_mot,6,2021,47
detaljhandel_ut_mot,6,2022,55
detaljhandel_ut_mot,6,2023,7
transport_mag,6,2009,51
transport_mag,6,2010,26
transport_mag,6,2011,24
transport_mag,6,2012,15
transport_mag,6,2013,36
transport_mag,6,2014,16
transport_mag,6,2015,13
transport_mag,6,2016,NA
transport_mag,6,2017,2
transport_mag,6,2018,NA
transport_mag,6,2019,31
transport_mag,6,2020,2
transport_mag,6,2021,36
transport_mag,6,2022,24
transport_mag,6,2023,3
hotell_logi,6,2009,NA
hotell_logi,6,2010,NA
hotell_logi,6,2011,NA
hotell_logi,6,2012,NA
hotell_logi,6,2013,NA
hotell_logi,6,2014,NA
hotell_logi,6,2015,NA
hotell_logi,6,2016,NA
hotell_logi,6,2017,NA
hotell_logi,6,2018,NA
hotell_logi,6,2019,NA
hotell_logi,6,2020,NA
hotell_logi,6,2021,NA
hotell_logi,6,2022,21
hotell_logi,6,2023,NA
restaurang_cate,6,2009,14
restaurang_cate,6,2010,12
restaurang_cate,6,2011,19
restaurang_cate,6,2012,25
restaurang_cate,6,2013,29
restaurang_cate,6,2014,47
restaurang_cate,6,2015,18
restaurang_cate,6,2016,11
restaurang_cate,6,2017,5
restaurang_cate,6,2018,33
restaurang_cate,6,2019,11
restaurang_cate,6,2020,63
restaurang_cate,6,2021,17
restaurang_cate,6,2022,46
restaurang_cate,6,2023,78
information_komm,6,2009,12
information_komm,6,2010,NA
information_komm,6,2011,NA
information_komm,6,2012,8
information_komm,6,2013,NA
information_komm,6,2014,NA
information_komm,6,2015,11
information_komm,6,2016,13
information_komm,6,2017,1
information_komm,6,2018,4
information_komm,6,2019,2
information_komm,6,2020,NA
information_komm,6,2021,3
information_komm,6,2022,10
information_komm,6,2023,0
finans_fast,6,2009,91
finans_fast,6,2010,86
finans_fast,6,2011,29
finans_fast,6,2012,33
finans_fast,6,2013,16
finans_fast,6,2014,47
finans_fast,6,2015,14
finans_fast,6,2016,16
finans_fast,6,2017,14
finans_fast,6,2018,58
finans_fast,6,2019,6
finans_fast,6,2020,8
finans_fast,6,2021,15
finans_fast,6,2022,9
finans_fast,6,2023,78
utbildning_halso,6,2009,16
utbildning_halso,6,2010,11
utbildning_halso,6,2011,15
utbildning_halso,6,2012,29
utbildning_halso,6,2013,12
utbildning_halso,6,2014,35
utbildning_halso,6,2015,13
utbildning_halso,6,2016,13
utbildning_halso,6,2017,70
utbildning_halso,6,2018,12
utbildning_halso,6,2019,17
utbildning_halso,6,2020,129
utbildning_halso,6,2021,2
utbildning_halso,6,2022,23
utbildning_halso,6,2023,0
bransch_ospe,6,2009,0
bransch_ospe,6,2010,0
bransch_ospe,6,2011,0
bransch_ospe,6,2012,0
bransch_ospe,6,2013,0
bransch_ospe,6,2014,0
bransch_ospe,6,2015,0
bransch_ospe,6,2016,3
bransch_ospe,6,2017,4
bransch_ospe,6,2018,0
bransch_ospe,6,2019,0
bransch_ospe,6,2020,0
bransch_ospe,6,2021,0
bransch_ospe,6,2022,0
bransch_ospe,6,2023,0
jord_skog,7,2009,NA
jord_skog,7,2010,8
jord_skog,7,2011,1
jord_skog,7,2012,4
jord_skog,7,2013,22
jord_skog,7,2014,NA
jord_skog,7,2015,11
jord_skog,7,2016,NA
jord_skog,7,2017,5
jord_skog,7,2018,10
jord_skog,7,2019,1
jord_skog,7,2020,NA
jord_skog,7,2021,NA
jord_skog,7,2022,1
jord_skog,7,2023,NA
tillverkning,7,2009,144
tillverkning,7,2010,115
tillverkning,7,2011,37
tillverkning,7,2012,214
tillverkning,7,2013,64
tillverkning,7,2014,51
tillverkning,7,2015,152
tillverkning,7,2016,95
tillverkning,7,2017,8
tillverkning,7,2018,40
tillverkning,7,2019,232
tillverkning,7,2020,129
tillverkning,7,2021,19
tillverkning,7,2022,246
tillverkning,7,2023,17
bygg,7,2009,16
bygg,7,2010,49
bygg,7,2011,47
bygg,7,2012,167
bygg,7,2013,75
bygg,7,2014,50
bygg,7,2015,39
bygg,7,2016,45
bygg,7,2017,49
bygg,7,2018,81
bygg,7,2019,31
bygg,7,2020,94
bygg,7,2021,105
bygg,7,2022,55
bygg,7,2023,76
handel_med,7,2009,NA
handel_med,7,2010,NA
handel_med,7,2011,4
handel_med,7,2012,26
handel_med,7,2013,2
handel_med,7,2014,NA
handel_med,7,2015,7
handel_med,7,2016,4
handel_med,7,2017,1
handel_med,7,2018,13
handel_med,7,2019,6
handel_med,7,2020,2
handel_med,7,2021,2
handel_med,7,2022,3
handel_med,7,2023,8
parti_prov,7,2009,16
parti_prov,7,2010,6
parti_prov,7,2011,18
parti_prov,7,2012,6
parti_prov,7,2013,9
parti_prov,7,2014,18
parti_prov,7,2015,9
parti_prov,7,2016,13
parti_prov,7,2017,18
parti_prov,7,2018,9
parti_prov,7,2019,11
parti_prov,7,2020,38
parti_prov,7,2021,5
parti_prov,7,2022,1
parti_prov,7,2023,7
detaljhandel_ut_mot,7,2009,65
detaljhandel_ut_mot,7,2010,101
detaljhandel_ut_mot,7,2011,58
detaljhandel_ut_mot,7,2012,87
detaljhandel_ut_mot,7,2013,60
detaljhandel_ut_mot,7,2014,66
detaljhandel_ut_mot,7,2015,28
detaljhandel_ut_mot,7,2016,43
detaljhandel_ut_mot,7,2017,54
detaljhandel_ut_mot,7,2018,46
detaljhandel_ut_mot,7,2019,66
detaljhandel_ut_mot,7,2020,38
detaljhandel_ut_mot,7,2021,2
detaljhandel_ut_mot,7,2022,17
detaljhandel_ut_mot,7,2023,31
transport_mag,7,2009,35
transport_mag,7,2010,26
transport_mag,7,2011,16
transport_mag,7,2012,20
transport_mag,7,2013,77
transport_mag,7,2014,18
transport_mag,7,2015,3
transport_mag,7,2016,NA
transport_mag,7,2017,2
transport_mag,7,2018,43
transport_mag,7,2019,38
transport_mag,7,2020,15
transport_mag,7,2021,0
transport_mag,7,2022,2
transport_mag,7,2023,1
hotell_logi,7,2009,NA
hotell_logi,7,2010,16
hotell_logi,7,2011,NA
hotell_logi,7,2012,6
hotell_logi,7,2013,NA
hotell_logi,7,2014,NA
hotell_logi,7,2015,NA
hotell_logi,7,2016,1
hotell_logi,7,2017,NA
hotell_logi,7,2018,15
hotell_logi,7,2019,NA
hotell_logi,7,2020,11
hotell_logi,7,2021,NA
hotell_logi,7,2022,NA
hotell_logi,7,2023,NA
restaurang_cate,7,2009,55
restaurang_cate,7,2010,47
restaurang_cate,7,2011,44
restaurang_cate,7,2012,19
restaurang_cate,7,2013,14
restaurang_cate,7,2014,28
restaurang_cate,7,2015,8
restaurang_cate,7,2016,22
restaurang_cate,7,2017,12
restaurang_cate,7,2018,40
restaurang_cate,7,2019,36
restaurang_cate,7,2020,34
restaurang_cate,7,2021,46
restaurang_cate,7,2022,22
restaurang_cate,7,2023,45
information_komm,7,2009,NA
information_komm,7,2010,NA
information_komm,7,2011,NA
information_komm,7,2012,NA
information_komm,7,2013,NA
information_komm,7,2014,11
information_komm,7,2015,4
information_komm,7,2016,6
information_komm,7,2017,5
information_komm,7,2018,NA
information_komm,7,2019,8
information_komm,7,2020,NA
information_komm,7,2021,NA
information_komm,7,2022,0
information_komm,7,2023,5
finans_fast,7,2009,18
finans_fast,7,2010,79
finans_fast,7,2011,22
finans_fast,7,2012,64
finans_fast,7,2013,62
finans_fast,7,2014,25
finans_fast,7,2015,77
finans_fast,7,2016,33
finans_fast,7,2017,34
finans_fast,7,2018,50
finans_fast,7,2019,45
finans_fast,7,2020,4
finans_fast,7,2021,26
finans_fast,7,2022,23
finans_fast,7,2023,43
utbildning_halso,7,2009,41
utbildning_halso,7,2010,22
utbildning_halso,7,2011,6
utbildning_halso,7,2012,42
utbildning_halso,7,2013,6
utbildning_halso,7,2014,100
utbildning_halso,7,2015,25
utbildning_halso,7,2016,14
utbildning_halso,7,2017,10
utbildning_halso,7,2018,22
utbildning_halso,7,2019,19
utbildning_halso,7,2020,8
utbildning_halso,7,2021,22
utbildning_halso,7,2022,9
utbildning_halso,7,2023,42
bransch_ospe,7,2009,0
bransch_ospe,7,2010,0
bransch_ospe,7,2011,0
bransch_ospe,7,2012,0
bransch_ospe,7,2013,0
bransch_ospe,7,2014,0
bransch_ospe,7,2015,0
bransch_ospe,7,2016,0
bransch_ospe,7,2017,0
bransch_ospe,7,2018,0
bransch_ospe,7,2019,3
bransch_ospe,7,2020,0
bransch_ospe,7,2021,0
bransch_ospe,7,2022,0
bransch_ospe,7,2023,0
jord_skog,8,2009,NA
jord_skog,8,2010,NA
jord_skog,8,2011,NA
jord_skog,8,2012,6
jord_skog,8,2013,NA
jord_skog,8,2014,NA
jord_skog,8,2015,NA
jord_skog,8,2016,24
jord_skog,8,2017,NA
jord_skog,8,2018,NA
jord_skog,8,2019,38
jord_skog,8,2020,NA
jord_skog,8,2021,NA
jord_skog,8,2022,NA
jord_skog,8,2023,NA
tillverkning,8,2009,NA
tillverkning,8,2010,NA
tillverkning,8,2011,NA
tillverkning,8,2012,NA
tillverkning,8,2013,50
tillverkning,8,2014,NA
tillverkning,8,2015,0
tillverkning,8,2016,NA
tillverkning,8,2017,4
tillverkning,8,2018,NA
tillverkning,8,2019,NA
tillverkning,8,2020,0
tillverkning,8,2021,NA
tillverkning,8,2022,NA
tillverkning,8,2023,23
bygg,8,2009,20
bygg,8,2010,27
bygg,8,2011,6
bygg,8,2012,14
bygg,8,2013,26
bygg,8,2014,16
bygg,8,2015,48
bygg,8,2016,NA
bygg,8,2017,10
bygg,8,2018,0
bygg,8,2019,27
bygg,8,2020,11
bygg,8,2021,1
bygg,8,2022,NA
bygg,8,2023,0
handel_med,8,2009,NA
handel_med,8,2010,NA
handel_med,8,2011,NA
handel_med,8,2012,NA
handel_med,8,2013,NA
handel_med,8,2014,NA
handel_med,8,2015,NA
handel_med,8,2016,NA
handel_med,8,2017,NA
handel_med,8,2018,NA
handel_med,8,2019,NA
handel_med,8,2020,NA
handel_med,8,2021,NA
handel_med,8,2022,NA
handel_med,8,2023,NA
parti_prov,8,2009,NA
parti_prov,8,2010,NA
parti_prov,8,2011,NA
parti_prov,8,2012,NA
parti_prov,8,2013,NA
parti_prov,8,2014,NA
parti_prov,8,2015,NA
parti_prov,8,2016,NA
parti_prov,8,2017,NA
parti_prov,8,2018,NA
parti_prov,8,2019,NA
parti_prov,8,2020,NA
parti_prov,8,2021,2
parti_prov,8,2022,NA
parti_prov,8,2023,NA
detaljhandel_ut_mot,8,2009,43
detaljhandel_ut_mot,8,2010,30
detaljhandel_ut_mot,8,2011,7
detaljhandel_ut_mot,8,2012,9
detaljhandel_ut_mot,8,2013,24
detaljhandel_ut_mot,8,2014,NA
detaljhandel_ut_mot,8,2015,5
detaljhandel_ut_mot,8,2016,NA
detaljhandel_ut_mot,8,2017,6
detaljhandel_ut_mot,8,2018,9
detaljhandel_ut_mot,8,2019,0
detaljhandel_ut_mot,8,2020,NA
detaljhandel_ut_mot,8,2021,NA
detaljhandel_ut_mot,8,2022,0
detaljhandel_ut_mot,8,2023,0
transport_mag,8,2009,NA
transport_mag,8,2010,NA
transport_mag,8,2011,NA
transport_mag,8,2012,NA
transport_mag,8,2013,NA
transport_mag,8,2014,NA
transport_mag,8,2015,NA
transport_mag,8,2016,67
transport_mag,8,2017,8
transport_mag,8,2018,NA
transport_mag,8,2019,NA
transport_mag,8,2020,NA
transport_mag,8,2021,8
transport_mag,8,2022,NA
transport_mag,8,2023,2
hotell_logi,8,2009,NA
hotell_logi,8,2010,NA
hotell_logi,8,2011,NA
hotell_logi,8,2012,NA
hotell_logi,8,2013,NA
hotell_logi,8,2014,NA
hotell_logi,8,2015,NA
hotell_logi,8,2016,NA
hotell_logi,8,2017,NA
hotell_logi,8,2018,NA
hotell_logi,8,2019,NA
hotell_logi,8,2020,NA
hotell_logi,8,2021,NA
hotell_logi,8,2022,NA
hotell_logi,8,2023,NA
restaurang_cate,8,2009,16
restaurang_cate,8,2010,NA
restaurang_cate,8,2011,5
restaurang_cate,8,2012,22
restaurang_cate,8,2013,9
restaurang_cate,8,2014,NA
restaurang_cate,8,2015,35
restaurang_cate,8,2016,11
restaurang_cate,8,2017,15
restaurang_cate,8,2018,15
restaurang_cate,8,2019,23
restaurang_cate,8,2020,12
restaurang_cate,8,2021,5
restaurang_cate,8,2022,17
restaurang_cate,8,2023,NA
information_komm,8,2009,NA
information_komm,8,2010,NA
information_komm,8,2011,NA
information_komm,8,2012,NA
information_komm,8,2013,NA
information_komm,8,2014,NA
information_komm,8,2015,NA
information_komm,8,2016,NA
information_komm,8,2017,NA
information_komm,8,2018,1
information_komm,8,2019,NA
information_komm,8,2020,NA
information_komm,8,2021,NA
information_komm,8,2022,NA
information_komm,8,2023,6
finans_fast,8,2009,13
finans_fast,8,2010,3
finans_fast,8,2011,NA
finans_fast,8,2012,2
finans_fast,8,2013,NA
finans_fast,8,2014,1
finans_fast,8,2015,3
finans_fast,8,2016,4
finans_fast,8,2017,3
finans_fast,8,2018,23
finans_fast,8,2019,3
finans_fast,8,2020,3
finans_fast,8,2021,6
finans_fast,8,2022,NA
finans_fast,8,2023,5
utbildning_halso,8,2009,NA
utbildning_halso,8,2010,7
utbildning_halso,8,2011,NA
utbildning_halso,8,2012,4
utbildning_halso,8,2013,NA
utbildning_halso,8,2014,NA
utbildning_halso,8,2015,6
utbildning_halso,8,2016,3
utbildning_halso,8,2017,71
utbildning_halso,8,2018,NA
utbildning_halso,8,2019,5
utbildning_halso,8,2020,NA
utbildning_halso,8,2021,NA
utbildning_halso,8,2022,NA
utbildning_halso,8,2023,NA
bransch_ospe,8,2009,0
bransch_ospe,8,2010,NA
bransch_ospe,8,2011,0
bransch_ospe,8,2012,0
bransch_ospe,8,2013,NA
bransch_ospe,8,2014,NA
bransch_ospe,8,2015,NA
bransch_ospe,8,2016,NA
bransch_ospe,8,2017,NA
bransch_ospe,8,2018,NA
bransch_ospe,8,2019,0
bransch_ospe,8,2020,NA
bransch_ospe,8,2021,NA
bransch_ospe,8,2022,NA
bransch_ospe,8,2023,NA
jord_skog,9,2009,10
jord_skog,9,2010,NA
jord_skog,9,2011,NA
jord_skog,9,2012,NA
jord_skog,9,2013,12
jord_skog,9,2014,4
jord_skog,9,2015,NA
jord_skog,9,2016,0
jord_skog,9,2017,NA
jord_skog,9,2018,2
jord_skog,9,2019,7
jord_skog,9,2020,NA
jord_skog,9,2021,1
jord_skog,9,2022,NA
jord_skog,9,2023,NA
tillverkning,9,2009,252
tillverkning,9,2010,62
tillverkning,9,2011,171
tillverkning,9,2012,130
tillverkning,9,2013,33
tillverkning,9,2014,1
tillverkning,9,2015,18
tillverkning,9,2016,74
tillverkning,9,2017,114
tillverkning,9,2018,41
tillverkning,9,2019,76
tillverkning,9,2020,4
tillverkning,9,2021,NA
tillverkning,9,2022,56
tillverkning,9,2023,41
bygg,9,2009,108
bygg,9,2010,40
bygg,9,2011,32
bygg,9,2012,51
bygg,9,2013,73
bygg,9,2014,22
bygg,9,2015,46
bygg,9,2016,28
bygg,9,2017,13
bygg,9,2018,49
bygg,9,2019,143
bygg,9,2020,12
bygg,9,2021,17
bygg,9,2022,47
bygg,9,2023,22
handel_med,9,2009,NA
handel_med,9,2010,NA
handel_med,9,2011,NA
handel_med,9,2012,6
handel_med,9,2013,2
handel_med,9,2014,10
handel_med,9,2015,NA
handel_med,9,2016,NA
handel_med,9,2017,13
handel_med,9,2018,17
handel_med,9,2019,NA
handel_med,9,2020,4
handel_med,9,2021,2
handel_med,9,2022,10
handel_med,9,2023,NA
parti_prov,9,2009,3
parti_prov,9,2010,20
parti_prov,9,2011,5
parti_prov,9,2012,1
parti_prov,9,2013,18
parti_prov,9,2014,8
parti_prov,9,2015,1
parti_prov,9,2016,NA
parti_prov,9,2017,1
parti_prov,9,2018,4
parti_prov,9,2019,NA
parti_prov,9,2020,1
parti_prov,9,2021,NA
parti_prov,9,2022,0
parti_prov,9,2023,11
detaljhandel_ut_mot,9,2009,29
detaljhandel_ut_mot,9,2010,26
detaljhandel_ut_mot,9,2011,35
detaljhandel_ut_mot,9,2012,61
detaljhandel_ut_mot,9,2013,58
detaljhandel_ut_mot,9,2014,25
detaljhandel_ut_mot,9,2015,13
detaljhandel_ut_mot,9,2016,14
detaljhandel_ut_mot,9,2017,21
detaljhandel_ut_mot,9,2018,14
detaljhandel_ut_mot,9,2019,31
detaljhandel_ut_mot,9,2020,41
detaljhandel_ut_mot,9,2021,7
detaljhandel_ut_mot,9,2022,38
detaljhandel_ut_mot,9,2023,32
transport_mag,9,2009,38
transport_mag,9,2010,NA
transport_mag,9,2011,23
transport_mag,9,2012,56
transport_mag,9,2013,15
transport_mag,9,2014,7
transport_mag,9,2015,11
transport_mag,9,2016,NA
transport_mag,9,2017,NA
transport_mag,9,2018,2
transport_mag,9,2019,NA
transport_mag,9,2020,NA
transport_mag,9,2021,NA
transport_mag,9,2022,NA
transport_mag,9,2023,NA
hotell_logi,9,2009,NA
hotell_logi,9,2010,NA
hotell_logi,9,2011,NA
hotell_logi,9,2012,NA
hotell_logi,9,2013,NA
hotell_logi,9,2014,NA
hotell_logi,9,2015,NA
hotell_logi,9,2016,NA
hotell_logi,9,2017,NA
hotell_logi,9,2018,NA
hotell_logi,9,2019,NA
hotell_logi,9,2020,NA
hotell_logi,9,2021,NA
hotell_logi,9,2022,NA
hotell_logi,9,2023,NA
restaurang_cate,9,2009,32
restaurang_cate,9,2010,17
restaurang_cate,9,2011,9
restaurang_cate,9,2012,10
restaurang_cate,9,2013,14
restaurang_cate,9,2014,19
restaurang_cate,9,2015,9
restaurang_cate,9,2016,32
restaurang_cate,9,2017,35
restaurang_cate,9,2018,67
restaurang_cate,9,2019,39
restaurang_cate,9,2020,23
restaurang_cate,9,2021,3
restaurang_cate,9,2022,4
restaurang_cate,9,2023,48
information_komm,9,2009,6
information_komm,9,2010,13
information_komm,9,2011,13
information_komm,9,2012,NA
information_komm,9,2013,NA
information_komm,9,2014,3
information_komm,9,2015,NA
information_komm,9,2016,10
information_komm,9,2017,NA
information_komm,9,2018,7
information_komm,9,2019,NA
information_komm,9,2020,0
information_komm,9,2021,0
information_komm,9,2022,NA
information_komm,9,2023,NA
finans_fast,9,2009,80
finans_fast,9,2010,32
finans_fast,9,2011,69
finans_fast,9,2012,7
finans_fast,9,2013,42
finans_fast,9,2014,6
finans_fast,9,2015,14
finans_fast,9,2016,39
finans_fast,9,2017,14
finans_fast,9,2018,9
finans_fast,9,2019,36
finans_fast,9,2020,10
finans_fast,9,2021,34
finans_fast,9,2022,12
finans_fast,9,2023,26
utbildning_halso,9,2009,48
utbildning_halso,9,2010,3
utbildning_halso,9,2011,15
utbildning_halso,9,2012,5
utbildning_halso,9,2013,3
utbildning_halso,9,2014,6
utbildning_halso,9,2015,14
utbildning_halso,9,2016,0
utbildning_halso,9,2017,5
utbildning_halso,9,2018,29
utbildning_halso,9,2019,35
utbildning_halso,9,2020,NA
utbildning_halso,9,2021,1
utbildning_halso,9,2022,21
utbildning_halso,9,2023,10
bransch_ospe,9,2009,0
bransch_ospe,9,2010,0
bransch_ospe,9,2011,0
bransch_ospe,9,2012,0
bransch_ospe,9,2013,0
bransch_ospe,9,2014,0
bransch_ospe,9,2015,0
bransch_ospe,9,2016,0
bransch_ospe,9,2017,0
bransch_ospe,9,2018,4
bransch_ospe,9,2019,NA
bransch_ospe,9,2020,0
bransch_ospe,9,2021,0
bransch_ospe,9,2022,NA
bransch_ospe,9,2023,0
jord_skog,10,2009,18
jord_skog,10,2010,19
jord_skog,10,2011,22
jord_skog,10,2012,19
jord_skog,10,2013,23
jord_skog,10,2014,6
jord_skog,10,2015,8
jord_skog,10,2016,10
jord_skog,10,2017,13
jord_skog,10,2018,54
jord_skog,10,2019,26
jord_skog,10,2020,3
jord_skog,10,2021,24
jord_skog,10,2022,58
jord_skog,10,2023,1
tillverkning,10,2009,510
tillverkning,10,2010,562
tillverkning,10,2011,540
tillverkning,10,2012,615
tillverkning,10,2013,815
tillverkning,10,2014,459
tillverkning,10,2015,269
tillverkning,10,2016,239
tillverkning,10,2017,219
tillverkning,10,2018,364
tillverkning,10,2019,372
tillverkning,10,2020,149
tillverkning,10,2021,111
tillverkning,10,2022,166
tillverkning,10,2023,263
bygg,10,2009,677
bygg,10,2010,827
bygg,10,2011,421
bygg,10,2012,573
bygg,10,2013,462
bygg,10,2014,500
bygg,10,2015,456
bygg,10,2016,497
bygg,10,2017,534
bygg,10,2018,430
bygg,10,2019,577
bygg,10,2020,509
bygg,10,2021,461
bygg,10,2022,527
bygg,10,2023,776
handel_med,10,2009,189
handel_med,10,2010,38
handel_med,10,2011,32
handel_med,10,2012,43
handel_med,10,2013,47
handel_med,10,2014,47
handel_med,10,2015,69
handel_med,10,2016,87
handel_med,10,2017,38
handel_med,10,2018,133
handel_med,10,2019,49
handel_med,10,2020,39
handel_med,10,2021,26
handel_med,10,2022,45
handel_med,10,2023,23
parti_prov,10,2009,329
parti_prov,10,2010,192
parti_prov,10,2011,166
parti_prov,10,2012,523
parti_prov,10,2013,281
parti_prov,10,2014,191
parti_prov,10,2015,181
parti_prov,10,2016,59
parti_prov,10,2017,123
parti_prov,10,2018,247
parti_prov,10,2019,202
parti_prov,10,2020,221
parti_prov,10,2021,40
parti_prov,10,2022,42
parti_prov,10,2023,117
detaljhandel_ut_mot,10,2009,375
detaljhandel_ut_mot,10,2010,269
detaljhandel_ut_mot,10,2011,362
detaljhandel_ut_mot,10,2012,359
detaljhandel_ut_mot,10,2013,386
detaljhandel_ut_mot,10,2014,496
detaljhandel_ut_mot,10,2015,251
detaljhandel_ut_mot,10,2016,215
detaljhandel_ut_mot,10,2017,277
detaljhandel_ut_mot,10,2018,150
detaljhandel_ut_mot,10,2019,498
detaljhandel_ut_mot,10,2020,571
detaljhandel_ut_mot,10,2021,114
detaljhandel_ut_mot,10,2022,137
detaljhandel_ut_mot,10,2023,281
transport_mag,10,2009,188
transport_mag,10,2010,245
transport_mag,10,2011,132
transport_mag,10,2012,555
transport_mag,10,2013,560
transport_mag,10,2014,199
transport_mag,10,2015,199
transport_mag,10,2016,147
transport_mag,10,2017,172
transport_mag,10,2018,318
transport_mag,10,2019,321
transport_mag,10,2020,240
transport_mag,10,2021,130
transport_mag,10,2022,66
transport_mag,10,2023,285
hotell_logi,10,2009,NA
hotell_logi,10,2010,NA
hotell_logi,10,2011,56
hotell_logi,10,2012,21
hotell_logi,10,2013,8
hotell_logi,10,2014,39
hotell_logi,10,2015,27
hotell_logi,10,2016,37
hotell_logi,10,2017,NA
hotell_logi,10,2018,29
hotell_logi,10,2019,1
hotell_logi,10,2020,122
hotell_logi,10,2021,33
hotell_logi,10,2022,1
hotell_logi,10,2023,9
restaurang_cate,10,2009,166
restaurang_cate,10,2010,260
restaurang_cate,10,2011,269
restaurang_cate,10,2012,201
restaurang_cate,10,2013,199
restaurang_cate,10,2014,287
restaurang_cate,10,2015,229
restaurang_cate,10,2016,162
restaurang_cate,10,2017,309
restaurang_cate,10,2018,446
restaurang_cate,10,2019,231
restaurang_cate,10,2020,450
restaurang_cate,10,2021,165
restaurang_cate,10,2022,183
restaurang_cate,10,2023,206
information_komm,10,2009,124
information_komm,10,2010,72
information_komm,10,2011,76
information_komm,10,2012,64
information_komm,10,2013,83
information_komm,10,2014,81
information_komm,10,2015,12
information_komm,10,2016,63
information_komm,10,2017,18
information_komm,10,2018,46
information_komm,10,2019,75
information_komm,10,2020,56
information_komm,10,2021,37
information_komm,10,2022,34
information_komm,10,2023,82
finans_fast,10,2009,477
finans_fast,10,2010,531
finans_fast,10,2011,296
finans_fast,10,2012,816
finans_fast,10,2013,523
finans_fast,10,2014,541
finans_fast,10,2015,350
finans_fast,10,2016,545
finans_fast,10,2017,231
finans_fast,10,2018,366
finans_fast,10,2019,575
finans_fast,10,2020,659
finans_fast,10,2021,207
finans_fast,10,2022,274
finans_fast,10,2023,459
utbildning_halso,10,2009,323
utbildning_halso,10,2010,124
utbildning_halso,10,2011,108
utbildning_halso,10,2012,117
utbildning_halso,10,2013,627
utbildning_halso,10,2014,166
utbildning_halso,10,2015,91
utbildning_halso,10,2016,238
utbildning_halso,10,2017,337
utbildning_halso,10,2018,200
utbildning_halso,10,2019,216
utbildning_halso,10,2020,459
utbildning_halso,10,2021,133
utbildning_halso,10,2022,221
utbildning_halso,10,2023,119
bransch_ospe,10,2009,0
bransch_ospe,10,2010,0
bransch_ospe,10,2011,0
bransch_ospe,10,2012,0
bransch_ospe,10,2013,0
bransch_ospe,10,2014,0
bransch_ospe,10,2015,0
bransch_ospe,10,2016,12
bransch_ospe,10,2017,13
bransch_ospe,10,2018,6
bransch_ospe,10,2019,1
bransch_ospe,10,2020,0
bransch_ospe,10,2021,0
bransch_ospe,10,2022,0
bransch_ospe,10,2023,0
jord_skog,11,2009,NA
jord_skog,11,2010,NA
jord_skog,11,2011,1
jord_skog,11,2012,1
jord_skog,11,2013,8
jord_skog,11,2014,14
jord_skog,11,2015,NA
jord_skog,11,2016,NA
jord_skog,11,2017,9
jord_skog,11,2018,6
jord_skog,11,2019,3
jord_skog,11,2020,NA
jord_skog,11,2021,NA
jord_skog,11,2022,NA
jord_skog,11,2023,NA
tillverkning,11,2009,75
tillverkning,11,2010,297
tillverkning,11,2011,64
tillverkning,11,2012,88
tillverkning,11,2013,69
tillverkning,11,2014,42
tillverkning,11,2015,103
tillverkning,11,2016,128
tillverkning,11,2017,45
tillverkning,11,2018,104
tillverkning,11,2019,29
tillverkning,11,2020,96
tillverkning,11,2021,23
tillverkning,11,2022,18
tillverkning,11,2023,37
bygg,11,2009,58
bygg,11,2010,72
bygg,11,2011,40
bygg,11,2012,77
bygg,11,2013,140
bygg,11,2014,49
bygg,11,2015,59
bygg,11,2016,101
bygg,11,2017,110
bygg,11,2018,105
bygg,11,2019,149
bygg,11,2020,166
bygg,11,2021,83
bygg,11,2022,85
bygg,11,2023,118
handel_med,11,2009,9
handel_med,11,2010,19
handel_med,11,2011,10
handel_med,11,2012,14
handel_med,11,2013,5
handel_med,11,2014,3
handel_med,11,2015,8
handel_med,11,2016,30
