sni_id,year,ant_syssel
el_gas,2000,23.3609693877551
el_gas,2001,22.7817258883249
el_gas,2002,23.184236453202
el_gas,2003,25.7625
el_gas,2004,26.3917808219178
el_gas,2005,25.8641379310345
el_gas,2006,26.4800875273523
el_gas,2007,27.064406779661
el_gas,2008,28.2097759674134
el_gas,2009,28.6380478087649
el_gas,2010,28.6843373493976
el_gas,2011,28.2264299802761
el_gas,2012,28.3126459143969
el_gas,2013,29.0140417457305
el_gas,2014,29.411797752809
el_gas,2015,29.4022346368715
el_gas,2016,29.4504638218924
el_gas,2017,30.0027272727273
el_gas,2018,29.8187835420394
el_gas,2019,30.622144112478
el_gas,2020,31.5299829642249
el_gas,2021,32.3267558528428
el_gas,2022,32.6910299003322
el_gas,2023,
