sni_id,year,ton_kem
drycker,2018,938.505046666667
drycker,2019,1288.49555333333
drycker,2020,1460.4782
drycker,2021,1608.08262
drycker,2022,1170.8684
drycker,2023,
tobaksindustri,2007,
tobaksindustri,2008,374
tobaksindustri,2009,346
tobaksindustri,2010,389
tobaksindustri,2011,394
tobaksindustri,2012,362
tobaksindustri,2013,343
tobaksindustri,2014,310
tobaksindustri,2015,324
tobaksindustri,2016,349
tobaksindustri,2017,361.37
tobaksindustri,2018,360.205
tobaksindustri,2019,394.304
tobaksindustri,2020,377.801
tobaksindustri,2021,391.887
tobaksindustri,2022,249.8034625
tobaksindustri,2023,
textilindustri,2007,
textilindustri,2008,30449
textilindustri,2009,20394
textilindustri,2010,13587
textilindustri,2011,15523
textilindustri,2012,18070
textilindustri,2013,17235
textilindustri,2014,16145
textilindustri,2015,18030
textilindustri,2016,15277
textilindustri,2017,15840.8220833333
textilindustri,2018,11722.48032
textilindustri,2019,10587.9509643333
textilindustri,2020,10464.3809191667
textilindustri,2021,15938.7710998333
textilindustri,2022,14572.4693253333
textilindustri,2023,
bekladnadsindustri,2007,
bekladnadsindustri,2008,5
bekladnadsindustri,2009,12
bekladnadsindustri,2010,4
bekladnadsindustri,2011,5
bekladnadsindustri,2012,7
bekladnadsindustri,2013,5
bekladnadsindustri,2014,
bekladnadsindustri,2015,15
bekladnadsindustri,2016,
bekladnadsindustri,2017,
bekladnadsindustri,2018,0.76723
bekladnadsindustri,2019,0.736179
bekladnadsindustri,2020,0.9839275
bekladnadsindustri,2021,1.2330735
bekladnadsindustri,2022,1.319048
bekladnadsindustri,2023,
industri_for_lad,2007,
industri_for_lad,2008,18903
industri_for_lad,2009,14592
industri_for_lad,2010,13515
industri_for_lad,2011,18017
industri_for_lad,2012,14206
industri_for_lad,2013,14623
industri_for_lad,2014,14414
industri_for_lad,2015,11124
industri_for_lad,2016,16895
industri_for_lad,2017,15162.1855766667
industri_for_lad,2018,15450.6263666667
industri_for_lad,2019,11282.4234633333
industri_for_lad,2020,8900.00067666667
industri_for_lad,2021,14050.931993
industri_for_lad,2022,11155.8679656667
industri_for_lad,2023,
industri_for_tra,2007,
industri_for_tra,2008,100372
industri_for_tra,2009,115223
industri_for_tra,2010,110814
industri_for_tra,2011,145615
industri_for_tra,2012,120643
industri_for_tra,2013,88518
industri_for_tra,2014,77388
industri_for_tra,2015,84861
industri_for_tra,2016,94467
industri_for_tra,2017,96237.0591499999
industri_for_tra,2018,88124.529905
industri_for_tra,2019,106832.688338667
industri_for_tra,2020,115999.036682167
industri_for_tra,2021,74024.9859493336
industri_for_tra,2022,77337.5904159169
industri_for_tra,2023,
massa_papp,2007,
massa_papp,2008,2765335
massa_papp,2009,2461585
massa_papp,2010,3020437
massa_papp,2011,2775497
massa_papp,2012,2631393
massa_papp,2013,2381366
massa_papp,2014,2351694
massa_papp,2015,2387720
massa_papp,2016,2462235
massa_papp,2017,2342311.87620166
massa_papp,2018,2235423.86622259
massa_papp,2019,2162667.44190783
massa_papp,2020,2210071.57289093
massa_papp,2021,2257402.70308774
massa_papp,2022,2223025.19728254
massa_papp,2023,
grafisk,2007,
grafisk,2008,63253
grafisk,2009,118719
grafisk,2010,119839
grafisk,2011,78080
grafisk,2012,99958
grafisk,2013,37412
grafisk,2014,29047
grafisk,2015,29831
grafisk,2016,28854
grafisk,2017,25908.04957015
grafisk,2018,26587.4511839999
grafisk,2019,33082.583028048
grafisk,2020,24187.509787208
grafisk,2021,18446.004671
grafisk,2022,32488.1060572
grafisk,2023,
industri_for_sten,2007,
industri_for_sten,2008,22403400
industri_for_sten,2009,20716790
industri_for_sten,2010,23482054
industri_for_sten,2011,24049016
industri_for_sten,2012,28612485
industri_for_sten,2013,22024766
industri_for_sten,2014,24781071
industri_for_sten,2015,25530578
industri_for_sten,2016,24756233
industri_for_sten,2017,22487295.2253316
industri_for_sten,2018,28340758.4126217
industri_for_sten,2019,26971752.521599
industri_for_sten,2020,22809813.4092402
industri_for_sten,2021,25430098.3823798
industri_for_sten,2022,29857348.3581596
industri_for_sten,2023,
kemikalier,2007,
kemikalier,2008,6520621
kemikalier,2009,6274233
kemikalier,2010,6518726
kemikalier,2011,6218526
kemikalier,2012,6344776
kemikalier,2013,6398614
kemikalier,2014,6630903
kemikalier,2015,6671176
kemikalier,2016,7183139
kemikalier,2017,7342417.57788133
kemikalier,2018,7148678.38948238
kemikalier,2019,7350961.4959718
kemikalier,2020,6658038.4001498
kemikalier,2021,7741833.31733222
kemikalier,2022,7014062.7009532
kemikalier,2023,
farmaceutiska_basp,2007,
farmaceutiska_basp,2008,41345
farmaceutiska_basp,2009,39391
farmaceutiska_basp,2010,28264
farmaceutiska_basp,2011,35806
farmaceutiska_basp,2012,41877
farmaceutiska_basp,2013,44553
farmaceutiska_basp,2014,39766
farmaceutiska_basp,2015,43882
farmaceutiska_basp,2016,41264
farmaceutiska_basp,2017,58750.9749164666
farmaceutiska_basp,2018,74397.0064628667
farmaceutiska_basp,2019,78169.5931801917
farmaceutiska_basp,2020,60530.2660214712
farmaceutiska_basp,2021,67317.0375774714
farmaceutiska_basp,2022,68453.017045165
farmaceutiska_basp,2023,
gummi,2007,
gummi,2008,839193
gummi,2009,757349
gummi,2010,795235
gummi,2011,944058
gummi,2012,1039372
gummi,2013,998561
gummi,2014,905845
gummi,2015,1094758
gummi,2016,1094950
gummi,2017,1028919.7325336
gummi,2018,1280599.52371707
gummi,2019,1208095.32195968
gummi,2020,1278349.28806104
gummi,2021,1071868.39056516
gummi,2022,1600914.6531015
gummi,2023,
icke_met_andra,2007,
icke_met_andra,2008,2570505
icke_met_andra,2009,2057303
icke_met_andra,2010,2283963
icke_met_andra,2011,2555761
icke_met_andra,2012,2488475
icke_met_andra,2013,2540119
icke_met_andra,2014,2563753
icke_met_andra,2015,3910899
icke_met_andra,2016,3957190
icke_met_andra,2017,4168124.76444167
icke_met_andra,2018,4228075.68775862
icke_met_andra,2019,3968766.813447
icke_met_andra,2020,3914167.20199626
icke_met_andra,2021,3970618.1870846
icke_met_andra,2022,3855758.12751667
icke_met_andra,2023,
metaller,2007,
metaller,2008,4722497
metaller,2009,4520415
metaller,2010,4181013
metaller,2011,4394329
metaller,2012,4371369
metaller,2013,4138457
metaller,2014,4333963
metaller,2015,3818236
metaller,2016,
metaller,2017,
metaller,2018,
metaller,2019,
metaller,2020,
metaller,2021,4288476.3304625
metaller,2022,3855115.44002706
metaller,2023,
industri_for_met,2007,
industri_for_met,2008,112445
industri_for_met,2009,76937
industri_for_met,2010,109404
industri_for_met,2011,123140
industri_for_met,2012,141991
industri_for_met,2013,128143
industri_for_met,2014,120097
industri_for_met,2015,215996
industri_for_met,2016,117424
industri_for_met,2017,121823.283078807
industri_for_met,2018,111696.951710667
industri_for_met,2019,112232.609687709
industri_for_met,2020,87130.9534638206
industri_for_met,2021,157337.901053951
industri_for_met,2022,161779.542975938
industri_for_met,2023,
datorer_elek,2007,
datorer_elek,2008,2184
datorer_elek,2009,2572
datorer_elek,2010,1578
datorer_elek,2011,2083
datorer_elek,2012,1807
datorer_elek,2013,908
datorer_elek,2014,1057
datorer_elek,2015,1105
datorer_elek,2016,1174
datorer_elek,2017,1714.64315258333
datorer_elek,2018,
datorer_elek,2019,2096.578406
datorer_elek,2020,2217.92856025
datorer_elek,2021,2236.95370095
datorer_elek,2022,1813.20069183333
datorer_elek,2023,
elapparatur,2007,
elapparatur,2008,29442
elapparatur,2009,17502
elapparatur,2010,18155
elapparatur,2011,18026
elapparatur,2012,18087
elapparatur,2013,15901
elapparatur,2014,18641
elapparatur,2015,16843
elapparatur,2016,15327
elapparatur,2017,14093.3504533333
elapparatur,2018,13283.73895075
elapparatur,2019,14766.7857163333
elapparatur,2020,14873.1004779167
elapparatur,2021,15182.7235345667
elapparatur,2022,15857.0580655
elapparatur,2023,
ovrig_mask,2007,
ovrig_mask,2008,26581
ovrig_mask,2009,19197
ovrig_mask,2010,21975
ovrig_mask,2011,25133
ovrig_mask,2012,26311
ovrig_mask,2013,30655
ovrig_mask,2014,27864
ovrig_mask,2015,127783
ovrig_mask,2016,83109
ovrig_mask,2017,31554.5588517241
ovrig_mask,2018,26576.4860123333
ovrig_mask,2019,24428.2906819405
ovrig_mask,2020,21192.066176817
ovrig_mask,2021,38045.4648058334
ovrig_mask,2022,24483.42423208
ovrig_mask,2023,
industri_for_mot,2007,
industri_for_mot,2008,38935
industri_for_mot,2009,21996
industri_for_mot,2010,26471
industri_for_mot,2011,18291
industri_for_mot,2012,26181
industri_for_mot,2013,31349
industri_for_mot,2014,27091
industri_for_mot,2015,50231
industri_for_mot,2016,74336
industri_for_mot,2017,60285.3491403334
industri_for_mot,2018,26271.804446
industri_for_mot,2019,25030.3449838971
industri_for_mot,2020,24351.9423718812
industri_for_mot,2021,26325.2479339423
industri_for_mot,2022,27238.793286048
industri_for_mot,2023,
andra_tran,2007,
andra_tran,2008,321008
andra_tran,2009,394115
andra_tran,2010,316048
andra_tran,2011,400586
andra_tran,2012,315567
andra_tran,2013,196619
andra_tran,2014,305876
andra_tran,2015,172596
andra_tran,2016,4580
andra_tran,2017,100424.563126333
andra_tran,2018,3250.45597691333
andra_tran,2019,3033.81001703267
andra_tran,2020,3052.20406569067
andra_tran,2021,3160.78271511333
andra_tran,2022,2980.16020224667
andra_tran,2023,
mobelindustri,2007,
mobelindustri,2008,12503
mobelindustri,2009,12145
mobelindustri,2010,12032
mobelindustri,2011,17814
mobelindustri,2012,22121
mobelindustri,2013,17673
mobelindustri,2014,17263
mobelindustri,2015,18291
mobelindustri,2016,15938
mobelindustri,2017,14887.7075421667
mobelindustri,2018,14496.3758864667
mobelindustri,2019,14744.0136499
mobelindustri,2020,11020.2405894167
mobelindustri,2021,15004.3081203333
mobelindustri,2022,11929.5222966667
mobelindustri,2023,
andra_till,2007,
andra_till,2008,599
andra_till,2009,2892
andra_till,2010,2322
andra_till,2011,89557
andra_till,2012,47048
andra_till,2013,40426
andra_till,2014,54283
andra_till,2015,44941
andra_till,2016,56239
andra_till,2017,58359.1436319332
andra_till,2018,75777.1945400499
andra_till,2019,70205.5160698681
andra_till,2020,162335.550867944
andra_till,2021,166205.95559163
andra_till,2022,220448.181479585
andra_till,2023,
el_gas,2007,
el_gas,2008,2239160
el_gas,2009,2755518
el_gas,2010,3549461
el_gas,2011,2887948
el_gas,2012,2746083
el_gas,2013,2262369
el_gas,2014,2747102
el_gas,2015,1929702
el_gas,2016,2194463
el_gas,2017,3252633.53782733
el_gas,2018,2483871.99213012
el_gas,2019,2758554.15128606
el_gas,2020,2317748.02559333
el_gas,2021,2780823.1471384
el_gas,2022,3012339.79507041
el_gas,2023,
vattenforsorjning_e,2007,
vattenforsorjning_e,2008,397877
vattenforsorjning_e,2009,515161
vattenforsorjning_e,2010,704806
vattenforsorjning_e,2011,647170
vattenforsorjning_e,2012,565084
vattenforsorjning_e,2013,540891
vattenforsorjning_e,2014,452967
vattenforsorjning_e,2015,418433
vattenforsorjning_e,2016,471163
vattenforsorjning_e,2017,413491.01423
vattenforsorjning_e,2018,451787.742498533
vattenforsorjning_e,2019,443789.424503333
vattenforsorjning_e,2020,356453.4531
vattenforsorjning_e,2021,382755.23144
vattenforsorjning_e,2022,302814.517463333
vattenforsorjning_e,2023,
avloppsreningstjanster_avlo,2007,
avloppsreningstjanster_avlo,2008,212311
avloppsreningstjanster_avlo,2009,211484
avloppsreningstjanster_avlo,2010,192985
avloppsreningstjanster_avlo,2011,130575
avloppsreningstjanster_avlo,2012,123969
avloppsreningstjanster_avlo,2013,132184
avloppsreningstjanster_avlo,2014,186657
avloppsreningstjanster_avlo,2015,186126
avloppsreningstjanster_avlo,2016,174007
avloppsreningstjanster_avlo,2017,175980.660933333
avloppsreningstjanster_avlo,2018,150914.4911
avloppsreningstjanster_avlo,2019,132422.819883333
avloppsreningstjanster_avlo,2020,188639.837066666
avloppsreningstjanster_avlo,2021,194481.837196666
avloppsreningstjanster_avlo,2022,400231.691893333
avloppsreningstjanster_avlo,2023,
avfallshantering_ater,2007,
avfallshantering_ater,2008,4878
avfallshantering_ater,2009,917
avfallshantering_ater,2010,1716
avfallshantering_ater,2011,3980
avfallshantering_ater,2012,21513
avfallshantering_ater,2013,25219
avfallshantering_ater,2014,16131
avfallshantering_ater,2015,16562
avfallshantering_ater,2016,10760
avfallshantering_ater,2017,8194.01616
avfallshantering_ater,2018,10767.89747
avfallshantering_ater,2019,16008.56727
avfallshantering_ater,2020,19163.51934
avfallshantering_ater,2021,9924.30093
avfallshantering_ater,2022,10574.67075
avfallshantering_ater,2023,
byggentreprenorer,2007,
byggentreprenorer,2008,590971.657985611
byggentreprenorer,2009,449086.382190248
byggentreprenorer,2010,412831.52882494
byggentreprenorer,2011,406474.476530775
byggentreprenorer,2012,506984.330711431
byggentreprenorer,2013,432140
byggentreprenorer,2014,453903
byggentreprenorer,2015,454558
byggentreprenorer,2016,481008
byggentreprenorer,2017,458932.791001
byggentreprenorer,2018,491588.681875199
byggentreprenorer,2019,458359.572054149
byggentreprenorer,2020,492865.736575331
byggentreprenorer,2021,552024.364158079
byggentreprenorer,2022,594197.01759216
byggentreprenorer,2023,
anlaggningsentreprenorer,2007,
anlaggningsentreprenorer,2008,1003025.80547482
anlaggningsentreprenorer,2009,762211.223055156
anlaggningsentreprenorer,2010,700677.724776978
anlaggningsentreprenorer,2011,689888.226817746
anlaggningsentreprenorer,2012,665437.765189448
anlaggningsentreprenorer,2013,733449
anlaggningsentreprenorer,2014,553414
anlaggningsentreprenorer,2015,517869
anlaggningsentreprenorer,2016,570638
anlaggningsentreprenorer,2017,550140.226416244
anlaggningsentreprenorer,2018,389634.131378726
anlaggningsentreprenorer,2019,365497.900233081
anlaggningsentreprenorer,2020,548809.243594998
anlaggningsentreprenorer,2021,589289.371517999
anlaggningsentreprenorer,2022,570373.846147598
anlaggningsentreprenorer,2023,
specialiserade_bygg,2007,
specialiserade_bygg,2008,116803.536539569
specialiserade_bygg,2009,88760.3947545963
specialiserade_bygg,2010,81594.7463980815
specialiserade_bygg,2011,80338.2966514789
specialiserade_bygg,2012,111982.904099121
specialiserade_bygg,2013,85411
specialiserade_bygg,2014,101456
specialiserade_bygg,2015,116784
specialiserade_bygg,2016,161740
specialiserade_bygg,2017,151307.175949
specialiserade_bygg,2018,232341.6838676
specialiserade_bygg,2019,203158.116294678
specialiserade_bygg,2020,191865.885112567
specialiserade_bygg,2021,155505.557615727
specialiserade_bygg,2022,182645.987425
specialiserade_bygg,2023,
handel_med,2007,
handel_med,2008,123960
handel_med,2009,98391
handel_med,2010,89402
handel_med,2011,97950
handel_med,2012,103859
handel_med,2013,107892
handel_med,2014,107402
handel_med,2015,260924
handel_med,2016,142746
handel_med,2017,91294.0198271934
handel_med,2018,95055.1691956609
handel_med,2019,104219.955242667
handel_med,2020,85883.9144734152
handel_med,2021,96473.4382382161
handel_med,2022,100070.923832789
handel_med,2023,
parti_prov,2007,
parti_prov,2008,1002978
parti_prov,2009,1347695
parti_prov,2010,962660
parti_prov,2011,1308490
parti_prov,2012,1288905
parti_prov,2013,921391
parti_prov,2014,1419169
parti_prov,2015,2457708
parti_prov,2016,3122943
parti_prov,2017,2389761.18463633
parti_prov,2018,1322495.28284184
parti_prov,2019,1891546.35356252
parti_prov,2020,1996813.28761587
parti_prov,2021,1989481.17161793
parti_prov,2022,2400008.55417584
parti_prov,2023,
detaljhandel_ut_mot,2007,
detaljhandel_ut_mot,2008,5027575
detaljhandel_ut_mot,2009,8372816
detaljhandel_ut_mot,2010,10323433
detaljhandel_ut_mot,2011,10292133
detaljhandel_ut_mot,2012,7734499
detaljhandel_ut_mot,2013,6102505
detaljhandel_ut_mot,2014,6706363
detaljhandel_ut_mot,2015,6400522
detaljhandel_ut_mot,2016,5376229
detaljhandel_ut_mot,2017,6091064.65810962
detaljhandel_ut_mot,2018,3557728.32108613
detaljhandel_ut_mot,2019,3552042.17965508
detaljhandel_ut_mot,2020,3889866.99869188
detaljhandel_ut_mot,2021,3489912.85886325
detaljhandel_ut_mot,2022,3363318.22083471
detaljhandel_ut_mot,2023,
transport_mag,2007,
transport_mag,2008,2571534
transport_mag,2009,4071653
transport_mag,2010,4249988
transport_mag,2011,5050113
transport_mag,2012,3703453
transport_mag,2013,5757193
transport_mag,2014,5707746
transport_mag,2015,4927411
transport_mag,2016,4551325
transport_mag,2017,5089077.89908
transport_mag,2018,5340177.63718133
transport_mag,2019,5037902.16226313
transport_mag,2020,4276039
transport_mag,2021,3625635.9776271
transport_mag,2022,3946027.96361488
transport_mag,2023,
hotell_rest_i,2007,
hotell_rest_i,2008,7080
hotell_rest_i,2009,6992
hotell_rest_i,2010,7142
hotell_rest_i,2011,6725
hotell_rest_i,2012,7026
hotell_rest_i,2013,6988
hotell_rest_i,2014,114105
hotell_rest_i,2015,199234
hotell_rest_i,2016,176531
hotell_rest_i,2017,220979.927818333
hotell_rest_i,2018,227762.213240467
hotell_rest_i,2019,10027.8199373333
hotell_rest_i,2020,13099.0703309
hotell_rest_i,2021,8660.69654849334
hotell_rest_i,2022,8849.16020056666
hotell_rest_i,2023,
fastighetsbolag_g,2007,
fastighetsbolag_g,2008,223537
fastighetsbolag_g,2009,573478
fastighetsbolag_g,2010,589378
fastighetsbolag_g,2011,441691
fastighetsbolag_g,2012,677182
fastighetsbolag_g,2013,252925
fastighetsbolag_g,2014,181524
fastighetsbolag_g,2015,178440
fastighetsbolag_g,2016,206031
fastighetsbolag_g,2017,178572.168766667
fastighetsbolag_g,2018,159786.0343
fastighetsbolag_g,2019,667393.318966667
fastighetsbolag_g,2020,122793.218273333
fastighetsbolag_g,2021,188667.268646667
fastighetsbolag_g,2022,207784.262213333
fastighetsbolag_g,2023,
arkitekt,2007,
arkitekt,2008,3273
arkitekt,2009,3226
arkitekt,2010,3515
arkitekt,2011,3813
arkitekt,2012,3865
arkitekt,2013,4097
arkitekt,2014,4032
arkitekt,2015,4131
arkitekt,2016,4437
arkitekt,2017,4101.51256083334
arkitekt,2018,4644.62400492
arkitekt,2019,5252.91161042333
arkitekt,2020,5024.28481828835
arkitekt,2021,4738.07223373333
arkitekt,2022,5826.1477163575
arkitekt,2023,
forsknings,2007,
forsknings,2008,252
forsknings,2009,262
forsknings,2010,307
forsknings,2011,340
forsknings,2012,2026
forsknings,2013,2907
forsknings,2014,44916
forsknings,2015,45875
forsknings,2016,1006
forsknings,2017,489.691173666667
forsknings,2018,668.925357423333
forsknings,2019,578.766930313332
forsknings,2020,722.289661673334
forsknings,2021,809.077271856666
forsknings,2022,1136.84138143833
forsknings,2023,
jur_andra,2007,
jur_andra,2008,666
jur_andra,2009,465
jur_andra,2010,669
jur_andra,2011,559
jur_andra,2012,286
jur_andra,2013,252
jur_andra,2014,332
jur_andra,2015,177
jur_andra,2016,119
jur_andra,2017,117.975534
jur_andra,2018,59.524059
jur_andra,2019,57.618193
jur_andra,2020,41.643714
jur_andra,2021,41.2323
jur_andra,2022,34.4975
jur_andra,2023,
veterinarkliniker,2007,
veterinarkliniker,2008,
veterinarkliniker,2009,23
veterinarkliniker,2010,74
veterinarkliniker,2011,53
veterinarkliniker,2012,53
veterinarkliniker,2013,83
veterinarkliniker,2014,66
veterinarkliniker,2015,781
veterinarkliniker,2016,38
veterinarkliniker,2017,33.3963
veterinarkliniker,2018,32.1992
veterinarkliniker,2019,32.5192
veterinarkliniker,2020,54.7419999999999
veterinarkliniker,2021,61.4560559999998
veterinarkliniker,2022,122.634979549999
veterinarkliniker,2023,
foretag_for,2007,
foretag_for,2008,12489
foretag_for,2009,14943
foretag_for,2010,16231
foretag_for,2011,18058
foretag_for,2012,20098
foretag_for,2013,21016
foretag_for,2014,21190
foretag_for,2015,32924
foretag_for,2016,30895
foretag_for,2017,28236.3984001
foretag_for,2018,24524.18906448
foretag_for,2019,26684.9329292534
foretag_for,2020,34884.23064688
foretag_for,2021,34013.4928403312
foretag_for,2022,53505.9256909
foretag_for,2023,
offentlig_forv,2007,
offentlig_forv,2008,109869
offentlig_forv,2009,133562
offentlig_forv,2010,176666
offentlig_forv,2011,129924
offentlig_forv,2012,105456
offentlig_forv,2013,131553
offentlig_forv,2014,78166
offentlig_forv,2015,84655
offentlig_forv,2016,111159
offentlig_forv,2017,90384.0041749533
offentlig_forv,2018,101069.523305075
offentlig_forv,2019,146820.0755743
offentlig_forv,2020,64878.3365297
offentlig_forv,2021,108320.895339667
offentlig_forv,2022,107357.6668564
offentlig_forv,2023,
utbildning,2007,
utbildning,2008,1256
utbildning,2009,2440
utbildning,2010,3467
utbildning,2011,19360
utbildning,2012,19150
utbildning,2013,25395
utbildning,2014,28770
utbildning,2015,25905
utbildning,2016,27010
utbildning,2017,23750.0098333333
utbildning,2018,25823.4992466667
utbildning,2019,142.847536666667
utbildning,2020,139.963890333333
utbildning,2021,142.64416
utbildning,2022,291.89185
utbildning,2023,
vard_om,2007,
vard_om,2008,6797
vard_om,2009,8827
vard_om,2010,7424
vard_om,2011,7847
vard_om,2012,7423
vard_om,2013,7850
vard_om,2014,8899
vard_om,2015,9675
vard_om,2016,8566
vard_om,2017,8546.30363812
vard_om,2018,9275.75315824001
vard_om,2019,9049.56923549833
vard_om,2020,14400.9023295337
vard_om,2021,11926.5714334739
vard_om,2022,19552.5966061667
vard_om,2023,
sport_frit,2007,
sport_frit,2008,4284
sport_frit,2009,2828
sport_frit,2010,3622
sport_frit,2011,4185
sport_frit,2012,2775
sport_frit,2013,1084
sport_frit,2014,6158
sport_frit,2015,1628
sport_frit,2016,1321
sport_frit,2017,2035.072
sport_frit,2018,2039.8847
sport_frit,2019,2469.5249
sport_frit,2020,2181.08712533333
sport_frit,2021,2550.07141333333
sport_frit,2022,3434.44909
sport_frit,2023,
reparationsverkstader_for,2007,
reparationsverkstader_for,2008,2395.65413834466
reparationsverkstader_for,2009,1148.50121816811
reparationsverkstader_for,2010,66.4478932995221
reparationsverkstader_for,2011,53.1251909647757
reparationsverkstader_for,2012,79.8604120267261
reparationsverkstader_for,2013,22.3953721091125
reparationsverkstader_for,2014,126.784283310862
reparationsverkstader_for,2015,51.3451681597885
reparationsverkstader_for,2016,41.1544839435794
reparationsverkstader_for,2017,38.14670541367
reparationsverkstader_for,2018,43.2346060310462
reparationsverkstader_for,2019,32.7324466998542
reparationsverkstader_for,2020,29.2070452534884
reparationsverkstader_for,2021,1234.84289357851
reparationsverkstader_for,2022,1121.47816241687
reparationsverkstader_for,2023,
andra_kons,2007,
andra_kons,2008,115085.345861655
andra_kons,2009,301126.498781832
andra_kons,2010,294545.5521067
andra_kons,2011,268810.874809035
andra_kons,2012,140998.139587973
andra_kons,2013,190795.604627891
andra_kons,2014,158465.215716689
andra_kons,2015,246731.65483184
andra_kons,2016,247145.845516056
andra_kons,2017,459419.394728697
andra_kons,2018,489201.876222688
andra_kons,2019,339772.640689986
andra_kons,2020,105191.823059876
andra_kons,2021,154658.752410821
andra_kons,2022,175815.03593618
andra_kons,2023,
exp_export,2007,
exp_export,2008,18174794
exp_export,2009,17011350
exp_export,2010,18596303
exp_export,2011,17638893
exp_export,2012,20090318
exp_export,2013,16471881
exp_export,2014,20597901
exp_export,2015,17177688
exp_export,2016,15378123
exp_export,2017,17262647.5895584
exp_export,2018,18611604.6286989
exp_export,2019,23861872.3715696
exp_export,2020,14028297.1281285
exp_export,2021,16762006.0354481
exp_export,2022,16603856.3996809
exp_export,2023,
